"tconst","titleType","primaryTitle","startYear","runtimeMinutes","genres","averageRating","numVotes"
"tt2855026","movie","Stop The Pounding Heart","2013","98","Documentary,Drama",6.7,1068
"tt28552695","movie","A Life Too Short: The Isabella Nardoni Case","2023","104","Crime,Documentary",6,1200
"tt28554013","movie","Naga","2023","111","Drama,Thriller",5.5,15157
"tt2855648","movie","Madras Cafe","2013","130","Action,Drama,Thriller",7.6,25418
"tt28566478","movie","Lover","2024","145","Drama",7,2125
"tt2856674","movie","Ramayya Vastavayya","2013","167","Action,Comedy,Drama",5.1,2269
"tt28568397","movie","Friday Night Plan","2023","108","Comedy,Drama",6.5,1950
"tt2856930","movie","Gagarin. Pervyy v kosmose","2013","108","Adventure,Biography,Drama",6.5,3596
"tt2857458","movie","Mortadelo and Filemon: Mission Implausible","2014","91","Animation,Comedy",6.4,2305
"tt2857500","movie","Saare Jahaan Se Mehnga...","2013","120","Comedy,Drama",7,1365
"tt2859246","movie","Expelled from Paradise","2014","104","Action,Adventure,Animation",6.6,1849
"tt28608283","movie","Dhimahi","2023","124","Thriller",7.8,2092
"tt2861320","movie","Policegiri","2013","141","Action,Comedy,Crime",4.2,1618
"tt28613886","movie","Chef Chidambara","2024","105","Drama,Thriller",9.6,1048
"tt2861532","movie","A Wolf at the Door","2013","101","Crime,Drama,Thriller",7.4,5239
"tt28622760","movie","Ado Deyyam Katha","2023","125","Comedy,Horror",6.9,1029
"tt28629053","movie","Satham Indri Mutham Tha","2024","107","Mystery",8.2,1222
"tt2865074","movie","Real Gangsters","2013","88","Crime,Drama,Mystery",7.2,7054
"tt2865120","movie","Ratchet & Clank","2016","94","Action,Adventure,Animation",5.5,11846
"tt28654277","movie","Mahanatulu","2023","103","Comedy,Horror",6.3,1212
"tt28654369","movie","Bhaiyya Ji","2024","150","Action,Drama",6.7,5680
"tt2865558","movie","Kiki's Delivery Service","2014","108","Adventure,Comedy,Fantasy",5.7,1033
"tt28656365","movie","Kelce","2023","103","Documentary,Sport",8.1,2737
"tt2865822","movie","All the World in a Design School","2015","59","Documentary,Drama,News",8.3,1306
"tt28660814","movie","Scout's Honor: The Secret Files of the Boy Scouts of America","2023","94","Crime,Documentary",7,1895
"tt2866360","movie","Coherence","2013","89","Drama,Mystery,Sci-Fi",7.2,148401
"tt2866708","movie","Strange But True","2019","96","Drama,Mystery,Thriller",5.9,5642
"tt2866824","movie","Tiger Orange","2014","75","Drama",6.5,1541
"tt28670752","movie","Hubba","2024","135","Comedy,Thriller",6,1007
"tt28684462","movie","Kaagaz 2","2024","125","Drama",6,2526
"tt28686243","movie","Umapathi","2023","168","Family",8.3,1515
"tt28686328","movie","Man Suang","2023","128","Drama,History,Mystery",6.6,1999
"tt28687398","movie","Rosa Peral's Tapes","2023","80","Crime,Documentary",5.4,1053
"tt28692097","movie","Nene Naa","2023","138","Adventure,Crime,Mystery",3.9,1192
"tt28696625","movie","Yendira Ee Panchayithi","2023","111","Action,Comedy,Drama",8.4,1114
"tt2869728","movie","Ride Along 2","2016","102","Action,Comedy,Crime",5.9,63440
"tt2869878","movie","The Poodles: In the Flesh","2010","152","Documentary",5.1,1500
"tt2870612","movie","As Above, So Below","2014","93","Horror,Mystery,Thriller",6.2,113462
"tt2870648","movie","Amy","2015","128","Biography,Documentary,Music",7.8,55642
"tt2870708","movie","Wish I Was Here","2014","106","Comedy,Drama",6.6,39137
"tt2870756","movie","Magic in the Moonlight","2014","97","Comedy,Drama,Romance",6.5,71137
"tt2870808","movie","Life Partners","2014","93","Comedy,Drama,Romance",6.2,9252
"tt2871010","movie","Sonali Cable","2014","127","Comedy,Drama",5.3,1098
"tt28710161","movie","Che","2023","126","Biography",8.6,1594
"tt2871256","movie","I Am Happiness on Earth","2014","122","Drama",4.5,1126
"tt2872462","movie","Mistress America","2015","84","Comedy,Drama",6.7,28833
"tt2872518","movie","The Shack","2017","132","Drama,Fantasy",6.3,39424
"tt2872718","movie","Nightcrawler","2014","117","Crime,Drama,Thriller",7.8,608874
"tt2872724","movie","Out of the Dark","2014","92","Horror,Mystery,Thriller",4.8,4612
"tt2872732","movie","Lucy","2014","89","Action,Sci-Fi,Thriller",6.4,537736
"tt2872750","movie","Shaun the Sheep Movie","2015","85","Adventure,Animation,Comedy",7.3,43626
"tt2872810","movie","Mischief Night","2013","87","Drama,Horror,Thriller",4.6,2021
"tt2873214","movie","Bad Turn Worse","2013","92","Crime,Drama,Thriller",5.5,2219
"tt2873282","movie","Red Sparrow","2018","140","Action,Drama,Thriller",6.6,202645
"tt28753528","movie","Miami Bici 2","2023","102","Comedy",4.7,2854
"tt28754394","movie","Monster Inside: America's Most Extreme Haunted House","2023","87","Crime,Documentary,Horror",5.4,1516
"tt28756876","movie","Einstein and the Bomb","2024","76","Documentary,History",6.2,3429
"tt2875926","movie","My Sweet Pepper Land","2013","100","Drama",7,2595
"tt28763074","movie","Dancing Village: The Curse Begins","2024","122","Horror,Mystery,Thriller",6.2,3425
"tt2876428","movie","Good Day, Ramon","2013","120","Drama",7.6,3006
"tt28769440","movie","Rest in Peace","2024","105","Drama,Thriller",5.8,1817
"tt2877104","movie","Ethir Neechal","2013","129","Comedy,Romance,Sport",6.8,2726
"tt2877108","movie","Soodhu Kavvum","2013","135","Comedy,Crime,Thriller",8.3,11854
"tt2879770","movie","Bha Ji in Problem","2013","118","Comedy",7.1,1112
"tt2880664","movie","Rednecks","2017","98","Comedy,Musical",3.7,1502
"tt2881034","movie","Proloy","2013","122","Crime",7.3,1663
"tt28810493","movie","The Devil on Trial","2023","81","Crime,Documentary,Horror",5.6,3897
"tt28814949","movie","Taylor Swift: The Eras Tour","2023","169","Documentary,Music",8,21703
"tt2881698","movie","Skinwalker Ranch","2013","86","Horror,Mystery,Sci-Fi",5.1,4982
"tt28820189","movie","Mad","2023","127","Comedy",7.4,1913
"tt2882328","movie","Ugly","2013","128","Crime,Drama,Mystery",7.9,23618
"tt2883352","movie","The Blood Lands","2014","79","Horror,Mystery,Thriller",4.7,2867
"tt2883434","movie","Black or White","2014","121","Drama",6.6,13949
"tt2883448","movie","Cash Only","2015","91","Crime,Drama,Thriller",6,1292
"tt2883512","movie","Chef","2014","114","Adventure,Comedy,Drama",7.3,233070
"tt2884018","movie","Macbeth","2015","113","Drama,History,War",6.6,59652
"tt28840429","movie","Ice Cold: Murder, Coffee and Jessica Wongso","2023","86","Crime,Documentary",5.9,1793
"tt2884206","movie","I Origins","2014","106","Drama,Mystery,Romance",7.3,134197
"tt2885364","movie","Willow Creek","2013","80","Horror,Mystery,Thriller",5.1,12969
"tt2885628","movie","Nina Forever","2015","98","Comedy,Drama,Horror",5.6,5265
"tt28856462","movie","Agak Laen","2024","119","Comedy",7.8,1815
"tt28857146","movie","Sapta Sagaradaache Ello: Side B","2023","148","Action,Drama,Romance",8,3657
"tt28865980","movie","American Symphony","2023","104","Biography,Documentary,Music",6.8,3893
"tt2886632","movie","Enclave","2015","92","Drama",7.5,2529
"tt2886926","movie","Cats Don't Have Vertigo","2014","124","Comedy,Drama",7.3,1825
"tt28870064","movie","Tantiram","2023","99","Fantasy,Horror,Mystery",7.5,3913
"tt2887322","movie","The Saratov Approach","2013","107","Action,Drama,Thriller",5.5,2176
"tt2888046","movie","Ip Man 3","2015","105","Action,Biography,Drama",7,60525
"tt2889234","movie","Theeya Velai Seiyyanum Kumaru","2013","130","Comedy",6.2,1649
"tt2891070","movie","Hippocrates: Diary of a French Doctor","2014","102","Comedy,Drama",6.8,3541
"tt2891174","movie","99 Homes","2014","112","Crime,Drama",7.1,38539
"tt2893490","movie","Manglehorn","2014","97","Drama",5.5,8027
"tt2893780","movie","Convict","2014","110","Action,Crime,Drama",5.4,1761
"tt28943278","movie","Heart of the Hunter","2024","105","Action,Thriller",4.6,1575
"tt2896036","movie","Living Is Easy with Eyes Closed","2013","108","Comedy,Drama",7,6604
"tt2896932","movie","Repeat Attenders","2020","80","Documentary",6.7,1064
"tt28970408","movie","Matti Katha","2023","90","Family",6.8,4239
"tt28970508","movie","Tales of Mahanagara","2023","136","Thriller",8,1126
"tt28970800","movie","THEVR10: A dokumentumfilm","2023","112","Documentary",9.1,1221
"tt28989465","movie","Ala Ninnu Cheri","2023","158","Action,Romance",6.8,3540
"tt28995566","movie","Race to the Summit","2023","90","Adventure,Documentary,Sport",6.7,1299
"tt29001753","movie","Dvand: The Internal Conflict","2023","116","Drama",5.3,1056
"tt2900624","movie","All Hallows' Eve","2013","83","Horror,Thriller",5.2,12614
"tt2900822","movie","Torment","2013","82","Horror,Thriller",4.6,3095
"tt2901548","movie","The Rooftop","2013","120","Action,Comedy,Drama",5.7,1117
"tt2901736","movie","Ilo Ilo","2013","99","Drama",7.2,5015
"tt2901962","movie","Kummeli V","2014","102","Adventure,Comedy,Sci-Fi",4.7,1154
"tt2902898","movie","Ashens and the Quest for the Gamechild","2013","88","Adventure,Comedy",6,1701
"tt29031019","movie","Love Reset","2023","119","Comedy,Romance",6.8,1474
"tt29033964","movie","Diary of a Wimpy Kid Christmas: Cabin Fever","2023","62","Adventure,Animation,Comedy",5.8,1317
"tt29041196","movie","Sodara Sodarimanulara","2023","97","Drama",8.7,1072
"tt2905082","movie","Alex & The List","2017","112","Comedy,Romance",4.6,1462
"tt2905674","movie","Jurassic City","2015","88","Action,Adventure,Comedy",3.1,2379
"tt2905768","movie","Sahasam","2013","150","Action,Adventure",6.7,1464
"tt2905772","movie","Thou Gild'st the Even","2013","107","Drama,Fantasy,Romance",7.7,10638
"tt2905838","movie","Bang Bang","2014","153","Action,Adventure,Comedy",5.6,26231
"tt29058970","movie","Krishna Ghattam","2023","137","Drama,Thriller",7.6,1150
"tt2906216","movie","Dungeons & Dragons: Honor Among Thieves","2023","134","Action,Adventure,Comedy",7.2,229501
"tt2907640","movie","L.DK","2014","113","Comedy,Drama,Romance",6.1,1686
"tt29079885","movie","Kothay Tumi","2023","120","Drama,Romance",8,1038
"tt2908228","movie","My Little Pony: Equestria Girls","2013","72","Animation,Comedy,Family",6.2,5981
"tt2908446","movie","The Divergent Series: Insurgent","2015","119","Action,Adventure,Sci-Fi",6.2,256680
"tt2908856","movie","My Old Lady","2014","107","Comedy,Drama,Romance",6.4,10060
"tt2909116","movie","Wolf Totem","2015","121","Adventure,Drama",6.6,6253
"tt2909124","movie","Blood Widow","2014","84","Horror",3,1099
"tt2909476","movie","Puncture Wounds","2014","96","Action,Drama",4.3,1525
"tt2910274","movie","Obvious Child","2014","84","Comedy,Drama,Romance",6.7,26389
"tt2910508","movie","Dark Summer","2015","81","Horror,Thriller",4.3,3457
"tt2910814","movie","The Signal","2014","97","Drama,Mystery,Sci-Fi",6,69559
"tt2910904","movie","The Dressmaker","2015","119","Comedy,Drama,Western",7,66057
"tt2911342","movie","Dragon Nest: Warriors' Dawn","2014","88","Action,Adventure,Animation",6.2,3404
"tt29114029","movie","The Tearsmith","2024","103","Drama,Fantasy,Romance",5.1,8003
"tt29114624","movie","Chhota Bheem and the Curse of Damyaan","2024","145","Action,Adventure,Comedy",7.4,2100
"tt2911666","movie","John Wick","2014","101","Action,Crime,Thriller",7.4,744217
"tt2911668","movie","Beyond the Reach","2014","91","Action,Adventure,Thriller",5.6,11146
"tt2911674","movie","Tiger House","2015","80","Action,Crime,Drama",5.2,4903
"tt29119032","movie","Rudramkota","2023","123","Action,Adventure,Drama",6.8,2061
"tt2912144","movie","Manuscripts Don't Burn","2013","125","Drama,Thriller",7.2,1235
"tt2912578","movie","Ankur Arora Murder Case","2013","129","Drama,Thriller",6.5,2243
"tt2914740","movie","Deep Dark","2015","79","Fantasy,Horror",5,2690
"tt2914838","movie","R100","2013","99","Comedy,Drama",5.9,2909
"tt2914892","movie","The Seventh Dwarf","2014","87","Adventure,Animation,Comedy",4.6,1369
"tt2915160","movie","Bethlehem","2013","99","Drama,Thriller,War",7.1,2265
"tt2916324","movie","Seed 2","2014","78","Horror",2.2,1111
"tt2916416","movie","Over Your Dead Body","2014","93","Drama,Horror,Thriller",6.1,1606
"tt2917336","movie","The Dead 2: India","2013","98","Horror",5.1,2154
"tt29173745","movie","Cheater","2023","120","Romance,Thriller",6.9,3054
"tt2917388","movie","Kidnapping Mr. Heineken","2015","95","Action,Crime,Drama",6.1,21755
"tt2918436","movie","The Lazarus Effect","2015","83","Horror,Mystery,Sci-Fi",5.2,46336
"tt2918606","movie","The Hollow Point","2016","97","Adventure,Crime,Drama",5.4,6181
"tt2918988","movie","Hunter X Hunter: Phantom Rouge","2013","97","Action,Adventure,Animation",6.6,3245
"tt29195117","movie","Justice League: Crisis on Infinite Earths - Part One","2024","93","Action,Adventure,Animation",6.3,5208
"tt2920540","movie","20,000 Days on Earth","2014","97","Documentary,Drama,Music",7.4,11989
"tt2920808","movie","God's Pocket","2014","88","Crime,Drama",6.1,12492
"tt2922382","movie","Neram","2013","117","Action,Comedy,Crime",7.5,5366
"tt2922440","movie","Nice and Easy","2014","93","Comedy",6.6,1603
"tt29224742","movie","Razakar: The Silent Genocide of Hyderabad","2024","166","Action,Drama,History",8.1,4760
"tt2922590","movie","Blood of My Blood","2015","106","Drama,History",6.1,1181
"tt29230279","movie","Conjuring Kannappan","2023","140","Horror",6.1,1042
"tt2923088","movie","The Windmill","2016","85","Drama,Horror",4.9,4927
"tt2923316","movie","American Heist","2014","94","Action,Crime,Drama",5,17626
"tt2923834","movie","The Last Scout","2017","107","Action,Adventure,Drama",4.2,2309
"tt2924336","movie","The Gambler","2013","109","Drama,Thriller",7.1,1721
"tt2924392","movie","Higher Power","2018","93","Action,Adventure,Sci-Fi",4.4,3775
"tt2924442","movie","The Pact II","2014","96","Horror,Mystery,Thriller",4.4,3768
"tt2924472","movie","Mumbai Police","2013","145","Crime,Mystery,Thriller",7.9,7881
"tt2924590","movie","Snails in the Rain","2013","82","Drama,Romance",6.3,2476
"tt2925642","movie","Kids for Cash","2013","102","Crime,Documentary,Drama",7.1,1999
"tt2925768","movie","Ned Rifle","2014","85","Drama",6.2,1867
"tt2926068","movie","Manam","2014","163","Comedy,Drama,Fantasy",8,12019
"tt29261748","movie","Bharathanatyam","2024","169","Comedy,Thriller",8.5,1562
"tt29266854","movie","Marichi","2023","129","Mystery",6.8,2523
"tt2926810","movie","ABCs of Death 2","2014","125","Comedy,Horror",5.4,9183
"tt2927212","movie","Dear Eleanor","2016","89","Comedy,Drama,Family",5.9,2056
"tt29272469","movie","Golam","2024","120","Crime,Mystery",7.8,1625
"tt29274601","movie","Vjeran Tomic: The Spider-Man of Paris","2023","86","Crime,Documentary",6.6,1162
"tt29277833","movie","Geethanjali Malli Vachindi","2024","144","Comedy,Horror",5,2045
"tt29278671","movie","Guns Trance Action","2023","122","Action,Crime,Drama",7,2096
"tt29284103","movie","Nene Saroja","2023","155","Action",9,1040
"tt2929652","movie","Road Games","2015","95","Drama,Horror,Mystery",5.3,3830
"tt2929690","movie","Margarita with a Straw","2014","100","Crime,Drama",7.2,4123
"tt2929890","movie","In the Name of My Daughter","2014","116","Crime,Drama",6.1,1875
"tt29299059","movie","Mandali","2023","118","Drama",8.5,1087
"tt29301456","movie","Farrey","2023","130","Crime,Drama,Thriller",6.1,6402
"tt29308479","movie","Kondotty Pooram","2023","116","Drama,Family",7.3,1164
"tt2931140","movie","New Life","2016","88","Drama,Romance",6.1,1003
"tt2931376","movie","The Wake","2017","86","Horror",2.7,1489
"tt29319990","movie","The Pig, the Snake and the Pigeon","2023","134","Action,Crime,Drama",7.3,5368
"tt2932536","movie","47 Meters Down","2017","89","Horror,Mystery,Thriller",5.6,61308
"tt2933004","movie","Panama","2015","97","Drama,Romance,Thriller",5.4,1673
"tt29332321","movie","Wendigo","2011","\N","Horror",8.3,3074
"tt29332555","movie","Kamthaan","2024","124","Comedy",7.5,1181
"tt2933474","movie","Superfast!","2015","99","Action,Comedy,Crime",4.1,10887
"tt2933544","movie","5 Flights Up","2014","88","Comedy,Drama",6.2,11265
"tt2933794","movie","Man vs Snake: The Long and Twisted Tale of Nibbler","2015","92","Documentary",7,2602
"tt29352965","movie","Checkin' It Twice","2023","84","Comedy,Romance",6.9,1273
"tt2935390","movie","The Snare","2017","90","Horror,Mystery,Thriller",3.6,4478
"tt29354040","movie","Renaissance: A Film by Beyoncé","2023","169","Documentary,Music",8.6,3425
"tt29354056","movie","Preminchoddu","2024","177","Crime,Thriller",8,1468
"tt2935476","movie","Far from the Madding Crowd","2015","119","Drama,Romance",7.1,54002
"tt2935510","movie","Ad Astra","2019","123","Adventure,Drama,Mystery",6.5,261981
"tt2935564","movie","The Connection","2014","135","Action,Crime,Thriller",7.1,12347
"tt2935622","movie","The School for Good and Evil","2022","147","Action,Comedy,Drama",5.9,36663
"tt2936174","movie","Visitors","2013","87","Documentary",6.2,1179
"tt2936180","movie","Far from Men","2014","101","Drama,War",7.2,8866
"tt2936390","movie","Battle Drone","2018","93","Action,Sci-Fi",4.9,3531
"tt2936884","movie","Lost in Paris","2016","83","Comedy",6.3,3637
"tt2937254","movie","Balls Out","2014","100","Comedy,Sport",4.3,1598
"tt2937366","movie","Little Evil","2017","94","Comedy,Fantasy,Horror",5.7,23356
"tt2937696","movie","Everybody Wants Some!!","2016","117","Comedy",6.9,59945
"tt2937898","movie","A Most Violent Year","2014","125","Action,Crime,Drama",6.9,78074
"tt2938416","movie","All This Mayhem","2014","104","Biography,Documentary,History",7.8,3816
"tt2938956","movie","The Transporter Refueled","2015","96","Action,Thriller",5.2,45068
"tt2939912","movie","Traffic","2016","104","Adventure,Drama,Thriller",6.7,2763
"tt2942016","movie","Actor for Hire","2015","90","Comedy,Drama,Romance",5.8,1619
"tt2942512","movie","Our Sunhi","2013","88","Comedy,Drama,Romance",6.7,1429
"tt2942522","movie","Moebius","2013","89","Drama,Thriller",6.4,6591
"tt2942620","movie","Spirit in the Woods","2014","79","Horror,Mystery",3.1,1005
"tt29429288","movie","Neethone Nenu","2023","123","Drama,Mystery,Romance",5.7,3248
"tt2943178","movie","Mad Heidi","2022","92","Action,Adventure,Comedy",5.5,4333
"tt2943352","movie","November Tenth","2015","99","Action,Adventure,Animation",6.4,3135
"tt29436996","movie","Bubblegum","2023","146","Action,Drama,Romance",6.2,2338
"tt29438140","movie","Sagiletikatha","2023","115","Drama",6,2159
"tt29439945","movie","Aybüke: Ögretmen Oldum Ben!","2023","95","Biography,Drama",8.5,2148
"tt2944198","movie","Backcountry","2014","92","Adventure,Drama,Horror",6,24444
"tt29456689","movie","Ni Main Sass Kuttni 2","2024","125","Comedy",9.2,1114
"tt29456979","movie","Little Hearts","2024","136","Comedy,Drama,Romance",8.8,1309
"tt2945796","movie","The Rise of the Krays","2015","110","Crime,Drama",4.9,2125
"tt29458600","movie","Kismath","2024","128","Comedy",5.4,2123
"tt2946498","movie","Live Nude Girls","2014","100","Comedy",3.6,1379
"tt2946582","movie","Barbie Mariposa and The Fairy Princess","2013","79","Animation,Family,Fantasy",6.2,1800
"tt29472617","movie","Cyberbunker: The Criminal Underworld","2023","101","Crime,Documentary",6.4,1526
"tt29475628","movie","Nunta Pe Ban","2023","96","Comedy",7,1659
"tt2947832","movie","Bro's Before Ho's","2013","87","Comedy",6.4,6850
"tt2948078","movie","Lake Eerie","2016","104","Horror,Sci-Fi,Thriller",4,3873
"tt2948160","movie","Corbin Nash","2018","94","Action,Horror,Thriller",4.3,5257
"tt2948166","movie","Train Driver's Diary","2016","85","Comedy,Drama",7.1,1470
"tt2948266","movie","Dealin' with Idiots","2013","88","Comedy",5.4,1492
"tt2948356","movie","Zootopia","2016","108","Action,Adventure,Animation",8,550902
"tt2948372","movie","Soul","2020","100","Adventure,Animation,Comedy",8,383893
"tt2948472","movie","Lion's Heart","2013","94","Comedy,Drama,Romance",6.6,3012
"tt2948566","movie","Bleed","2016","82","Horror,Thriller",3.5,1734
"tt2948712","movie","Anarchy Parlor","2015","98","Horror",4.7,2537
"tt2948790","movie","Return to Sender","2015","92","Drama,Thriller",5.1,14749
"tt2948840","movie","Life","2015","111","Biography,Drama",6,8923
"tt29491918","movie","David Holmes: The Boy Who Lived","2023","90","Documentary",7.7,3597
"tt2949296","movie","I Am Your Father","2015","83","Biography,Documentary",6.5,1922
"tt2949626","movie","Tuscan Wedding","2014","109","Comedy,Drama,Romance",5.1,1975
"tt2950052","movie","Bravetown","2015","112","Drama,Music",6.1,4398
"tt2950236","movie","The Living","2014","89","Crime,Drama,Mystery",6.1,2175
"tt2950330","movie","The Pool","2014","76","Horror",5.4,1480
"tt2950418","movie","Greater","2016","130","Biography,Family,Sport",7.4,8355
"tt29515754","movie","Plot","2023","160","Crime,Thriller",8.9,1067
"tt29515802","movie","S-99","2024","119","Action",8.8,2052
"tt2952602","movie","Kung Fu Jungle","2014","100","Action,Crime,Thriller",6.4,12020
"tt2953050","movie","Encanto","2021","102","Animation,Comedy,Family",7.2,265228
"tt29536228","movie","EXmas","2023","93","Comedy",5.7,5383
"tt2953762","movie","I, Olga Hepnarova","2016","105","Biography,Crime,Drama",6.6,2730
"tt29538571","movie","Sixty Minutes","2024","88","Action,Adventure,Drama",5.7,4203
"tt2954474","movie","Visions","2015","82","Horror,Mystery",5.3,11249
"tt29548562","movie","Pindam","2023","158","Horror",6.7,9490
"tt2955096","movie","Happy Christmas","2014","82","Comedy,Drama",5.4,8872
"tt2955316","movie","Spanish Affair","2014","98","Comedy,Romance",6.5,18604
"tt2956300","movie","ABCD: American-Born Confused Desi","2013","166","Comedy",6.7,3776
"tt2957760","movie","Extortion","2017","108","Action,Adventure,Crime",6.2,9029
"tt2957774","movie","The White Storm","2013","140","Action,Crime,Thriller",6.6,2883
"tt2960270","movie","Love Steaks","2013","89","Comedy,Drama,Romance",6.2,2354
"tt2960450","movie","The Galapagos Affair: Satan Came to Eden","2013","120","Biography,Crime,Documentary",6.7,1503
"tt29606533","movie","Lingoccha","2023","139","Comedy,Drama,Romance",7.5,1041
"tt29607491","movie","Hardcore Never Dies","2023","108","Crime,Drama",6.8,3364
"tt29608104","movie","Turbo","2024","155","Action,Comedy",6.6,1867
"tt2960930","movie","Extraterrestrial","2014","101","Action,Horror,Mystery",5,16820
"tt29609422","movie","Death Whisperer","2023","120","Horror",5.8,1616
"tt29613587","movie","Mast Mein Rehne Ka","2023","127","Comedy,Drama",7.1,3358
"tt2962726","movie","The Anomaly","2014","97","Action,Mystery,Sci-Fi",4.7,7765
"tt2962876","movie","The Road Within","2014","100","Adventure,Comedy,Drama",7,16331
"tt2962984","movie","Girlfriend's Day","2017","65","Comedy,Drama",5.2,5245
"tt2964120","movie","Wood Job!","2014","116","Adventure,Comedy",7.5,3815
"tt29644530","movie","Murderess","2023","97","Drama",7.4,1844
"tt2965412","movie","Comet","2014","91","Comedy,Drama,Romance",6.7,19725
"tt2965466","movie","Last Shift","2014","88","Horror,Mystery",5.8,23907
"tt2965842","movie","Raspberry Boat Refugee","2014","94","Comedy,Romance",6,1667
"tt2966760","movie","Pantani: The Accidental Death of a Cyclist","2014","96","Biography,Documentary,Sport",7,2070
"tt2967006","movie","The Trip to Italy","2014","108","Comedy,Drama",6.6,16190
"tt2967008","movie","The Face of an Angel","2014","101","Crime,Drama,Mystery",4.6,5240
"tt2967224","movie","Hot Pursuit","2015","87","Action,Comedy,Crime",5.1,54362
"tt2967226","movie","Killing Hasselhoff","2017","80","Comedy",4.5,2890
"tt2967286","movie","Steins;Gate: The Movie - Load Region of Déjà Vu","2013","90","Animation,Mystery,Sci-Fi",7.8,9696
"tt2967578","movie","Secretly Greatly","2013","124","Action,Comedy,Drama",6.8,5115
"tt2967856","movie","Another Day of Life","2018","85","Animation,Biography",7.3,2776
"tt2967988","movie","They Have Escaped","2014","102","Drama,Mystery",6.2,1029
"tt29684697","movie","Anukunnavanni Jaragavu Konni","2023","114","\N",8.6,1016
"tt2968804","movie","Drive Hard","2014","92","Action,Comedy,Crime",4.4,4864
"tt2969050","movie","Dampfnudelblues","2013","95","Comedy,Crime",6.9,2903
"tt2969522","movie","Montage","2013","120","Crime,Mystery,Thriller",7.4,8321
"tt2969656","movie","Cold Eyes","2013","119","Action,Crime,Thriller",7.1,8504
"tt2969776","movie","Le crocodile du Botswanga","2014","90","Comedy",5.2,1598
"tt29702934","movie","Sila Nodigalil","2023","94","Drama,Mystery,Thriller",5.3,5218
"tt29704964","movie","Vidhi","2023","107","Crime",6.9,3629
"tt29715313","movie","Ronnie O'Sullivan: The Edge of Everything","2023","113","Documentary,Sport",7.6,1342
"tt29720239","movie","Bye Bye Barry","2023","92","Documentary,Sport",7.7,1998
"tt29722855","movie","Badland Hunters","2024","107","Action,Adventure,Crime",5.9,10026
"tt2972362","movie","Hwayi: A Monster Boy","2013","126","Action,Crime,Thriller",7,5442
"tt2972482","movie","Kundo: Age of the Rampant","2014","137","Action,Drama",6.8,3896
"tt2973408","movie","David Bowie: Five Years","2013","60","Documentary",7.7,1789
"tt2973516","movie","Killer Toon","2013","104","Horror,Thriller",6.2,2287
"tt2973854","movie","Disco Polo","2015","107","Comedy,Music",5,1839
"tt2974050","movie","Cool Cat Saves the Kids","2015","75","Comedy,Crime,Family",3.5,6268
"tt29741106","movie","Calling Sahasra","2023","143","Crime",5.2,1372
"tt2974918","movie","Alvin and the Chipmunks: The Road Chip","2015","92","Adventure,Comedy,Family",4.9,22838
"tt2975578","movie","The Purge: Anarchy","2014","103","Action,Horror,Sci-Fi",6.4,162999
"tt2975590","movie","Batman v Superman: Dawn of Justice","2016","151","Action,Adventure,Sci-Fi",6.5,754926
"tt2976172","movie","Sixteen","2013","138","Drama,Romance,Thriller",6.2,1835
"tt2976176","movie","Lakshmi","2014","115","Drama",7.9,1683
"tt2976182","movie","Roy","2015","146","Drama,Romance",3.2,7908
"tt29764940","movie","Janam","2023","129","Drama",9.3,2022
"tt2976920","movie","Violette","2013","139","Biography,Drama,Romance",6.9,2192
"tt2977090","movie","Alex of Venice","2014","86","Drama",5.8,3394
"tt2978102","movie","Term Life","2016","93","Action,Crime,Drama",5.6,8673
"tt2978426","movie","Sex, Love & Therapy","2014","88","Comedy,Romance",5.4,2362
"tt2978462","movie","Dolphin Tale 2","2014","107","Drama,Family",6.4,9842
"tt2978576","movie","Bill","2015","94","Comedy,Family,History",6.6,3309
"tt2978626","movie","It's Entertainment","2014","140","Action,Comedy,Drama",4.5,9657
"tt2979336","movie","Joy of Fatherhood","2014","110","Comedy,Romance",5.6,2843
"tt29794647","movie","Gaga Chromatica Ball","2024","117","Music",8.2,1488
"tt29797483","movie","Upendra Gadi Adda","2023","130","Action",7.6,2088
"tt2979920","movie","Bombay Velvet","2015","149","Action,Crime,Drama",5.5,6460
"tt2980152","movie","Abandoned","2022","102","Drama,Horror,Mystery",3.8,3311
"tt2980210","movie","A Hologram for the King","2016","98","Comedy,Drama,Romance",6.1,47637
"tt2980472","movie","Just Before I Go","2014","95","Comedy,Drama",6.3,19601
"tt2980516","movie","The Theory of Everything","2014","123","Biography,Drama,Romance",7.7,484163
"tt2980554","movie","The Girl in the Book","2015","86","Drama",6.1,4696
"tt2980592","movie","The Guest","2014","100","Action,Mystery,Thriller",6.7,107804
"tt2980626","movie","Twinsters","2015","89","Biography,Documentary",7.5,4883
"tt2980648","movie","The Hundred-Foot Journey","2014","122","Comedy,Drama",7.3,87911
"tt2980706","movie","Planes: Fire & Rescue","2014","83","Adventure,Animation,Comedy",5.9,19945
"tt2980708","movie","Let's Kill Ward's Wife","2014","82","Comedy,Crime",5.4,6843
"tt2980794","movie","Highway","2014","133","Crime,Drama,Romance",7.6,30595
"tt29808429","movie","Color of Victory","2024","157","Biography,History,Sport",5.9,39279
"tt2981768","movie","Patema Inverted","2013","98","Adventure,Animation,Drama",7.3,10279
"tt2982158","movie","The Hours Till Daylight","2015","84","Drama,Horror,Thriller",4.4,2231
